State,Year,Type_code,Type,Gender,Age_group,Total
Maharashtra,2001,Means_adopted,By Over Alcoholism,Female,60+,1
Maharashtra,2001,Means_adopted,By Hanging,Female,60+,31
Maharashtra,2001,Means_adopted,By Drowning,Female,60+,66
Maharashtra,2001,Means_adopted,By Machine,Female,60+,1
Maharashtra,2001,Means_adopted,By Other means (please specify),Female,60+,0
Maharashtra,2001,Means_adopted,By Consuming Other Poison,Female,60+,26
Maharashtra,2001,Means_adopted,By touching electric wires,Female,60+,1
Maharashtra,2001,Means_adopted,By Jumping from (Other sites),Female,60+,1
Maharashtra,2001,Means_adopted,By Drowning,Male,60+,113
Maharashtra,2001,Means_adopted,By Jumping from (Building),Male,60+,5
Maharashtra,2001,Means_adopted,By Hanging,Male,60+,198
Maharashtra,2001,Means_adopted,By Overdose of sleeping pills,Male,60+,4
Maharashtra,2001,Means_adopted,By touching electric wires,Male,60+,5
Maharashtra,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,3
Maharashtra,2001,Means_adopted,By coming under running vehicles/trains,Male,60+,24
Maharashtra,2001,Means_adopted,By Self Infliction of injury,Male,60+,24
Maharashtra,2001,Means_adopted,By Jumping from (Other sites),Male,60+,3
Maharashtra,2001,Means_adopted,By Fire-Arms,Male,60+,2
Maharashtra,2001,Means_adopted,By Consuming Other Poison,Male,60+,68
Maharashtra,2001,Means_adopted,By Fire/Self Immolation,Male,60+,57
Maharashtra,2001,Means_adopted,By Machine,Male,60+,0
Maharashtra,2001,Means_adopted,By Over Alcoholism,Male,60+,46
Maharashtra,2001,Means_adopted,By Consuming Insecticides,Male,60+,245
Maharashtra,2001,Means_adopted,By Other means (please specify),Male,60+,0
Maharashtra,2001,Professional_Profile,House Wife,Female,0-14,9
Maharashtra,2001,Professional_Profile,Professional Activity,Female,0-14,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,0-14,27
Maharashtra,2001,Professional_Profile,Unemployed,Female,0-14,0
Maharashtra,2001,Professional_Profile,Service (Government),Female,0-14,0
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Female,0-14,13
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Maharashtra,2001,Professional_Profile,Student,Female,0-14,78
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,0-14,6
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Maharashtra,2001,Professional_Profile,Service (Private),Female,0-14,0
Maharashtra,2001,Professional_Profile,Retired Person,Female,0-14,0
Maharashtra,2001,Professional_Profile,Service (Private),Male,0-14,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,0-14,33
Maharashtra,2001,Professional_Profile,Unemployed,Male,0-14,0
Maharashtra,2001,Professional_Profile,House Wife,Male,0-14,0
Maharashtra,2001,Professional_Profile,Service (Government),Male,0-14,0
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Male,0-14,11
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Maharashtra,2001,Professional_Profile,Student,Male,0-14,81
Maharashtra,2001,Professional_Profile,Professional Activity,Male,0-14,0
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,0-14,3
Maharashtra,2001,Professional_Profile,Retired Person,Male,0-14,0
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Female,15-29,7
Maharashtra,2001,Professional_Profile,Retired Person,Female,15-29,0
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Female,15-29,278
Maharashtra,2001,Professional_Profile,Student,Female,15-29,273
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,15-29,15
Maharashtra,2001,Professional_Profile,House Wife,Female,15-29,1663
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Female,15-29,10
Maharashtra,2001,Professional_Profile,Professional Activity,Female,15-29,6
Maharashtra,2001,Professional_Profile,Unemployed,Female,15-29,60
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,15-29,228
Maharashtra,2001,Professional_Profile,Service (Government),Female,15-29,19
Maharashtra,2001,Professional_Profile,Service (Private),Female,15-29,74
Maharashtra,2001,Professional_Profile,House Wife,Male,15-29,0
Maharashtra,2001,Professional_Profile,Service (Government),Male,15-29,51
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,15-29,43
Maharashtra,2001,Professional_Profile,Unemployed,Male,15-29,386
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Male,15-29,118
Maharashtra,2001,Professional_Profile,Professional Activity,Male,15-29,62
Maharashtra,2001,Professional_Profile,Retired Person,Male,15-29,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,15-29,640
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Male,15-29,33
Maharashtra,2001,Professional_Profile,Service (Private),Male,15-29,346
Maharashtra,2001,Professional_Profile,Student,Male,15-29,337
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Male,15-29,789
Maharashtra,2001,Professional_Profile,House Wife,Female,30-44,1078
Maharashtra,2001,Professional_Profile,Professional Activity,Female,30-44,5
Maharashtra,2001,Professional_Profile,Service (Private),Female,30-44,48
Maharashtra,2001,Professional_Profile,Student,Female,30-44,5
Maharashtra,2001,Professional_Profile,Service (Government),Female,30-44,15
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Female,30-44,205
Maharashtra,2001,Professional_Profile,Unemployed,Female,30-44,19
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,30-44,201
Maharashtra,2001,Professional_Profile,Retired Person,Female,30-44,0
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Female,30-44,16
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Female,30-44,3
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,30-44,12
Maharashtra,2001,Professional_Profile,Retired Person,Male,30-44,6
Maharashtra,2001,Professional_Profile,Unemployed,Male,30-44,357
Maharashtra,2001,Professional_Profile,Student,Male,30-44,15
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Male,30-44,157
Maharashtra,2001,Professional_Profile,Professional Activity,Male,30-44,106
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Male,30-44,1263
Maharashtra,2001,Professional_Profile,Service (Private),Male,30-44,561
Maharashtra,2001,Professional_Profile,House Wife,Male,30-44,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,30-44,70
Maharashtra,2001,Professional_Profile,Service (Government),Male,30-44,111
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,30-44,984
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Male,30-44,40
Maharashtra,2001,Professional_Profile,House Wife,Female,45-59,394
Maharashtra,2001,Professional_Profile,Service (Private),Female,45-59,21
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,45-59,3
Maharashtra,2001,Professional_Profile,Student,Female,45-59,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,45-59,81
Maharashtra,2001,Professional_Profile,Professional Activity,Female,45-59,9
Maharashtra,2001,Professional_Profile,Retired Person,Female,45-59,5
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Female,45-59,72
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Female,45-59,11
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Female,45-59,1
Maharashtra,2001,Professional_Profile,Unemployed,Female,45-59,17
Maharashtra,2001,Professional_Profile,Service (Government),Female,45-59,3
Maharashtra,2001,Professional_Profile,Service (Government),Male,45-59,57
Maharashtra,2001,Professional_Profile,Professional Activity,Male,45-59,54
Maharashtra,2001,Professional_Profile,Unemployed,Male,45-59,162
Maharashtra,2001,Professional_Profile,House Wife,Male,45-59,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,45-59,471
Maharashtra,2001,Professional_Profile,Student,Male,45-59,0
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Male,45-59,643
Maharashtra,2001,Professional_Profile,Service (Private),Male,45-59,337
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,45-59,29
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Male,45-59,108
Maharashtra,2001,Professional_Profile,Retired Person,Male,45-59,39
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Male,45-59,38
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,60+,42
Maharashtra,2001,Professional_Profile,House Wife,Female,60+,207
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Female,60+,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Female,60+,0
Maharashtra,2001,Professional_Profile,Retired Person,Female,60+,7
Maharashtra,2001,Professional_Profile,Professional Activity,Female,60+,4
Maharashtra,2001,Professional_Profile,Unemployed,Female,60+,5
Maharashtra,2001,Professional_Profile,Service (Government),Female,60+,0
Maharashtra,2001,Professional_Profile,Service (Private),Female,60+,2
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Female,60+,23
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Female,60+,0
Maharashtra,2001,Professional_Profile,Student,Female,60+,0
Maharashtra,2001,Professional_Profile,Professional Activity,Male,60+,22
Maharashtra,2001,Professional_Profile,Public Sector Undertaking,Male,60+,2
Maharashtra,2001,Professional_Profile,Self-employed (Business activity),Male,60+,18
Maharashtra,2001,Professional_Profile,House Wife,Male,60+,0
Maharashtra,2001,Professional_Profile,Retired Person,Male,60+,125
Maharashtra,2001,Professional_Profile,Student,Male,60+,0
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,60+,277
Maharashtra,2001,Professional_Profile,Unemployed,Male,60+,51
Maharashtra,2001,Professional_Profile,Service (Private),Male,60+,40
Maharashtra,2001,Professional_Profile,Service (Government),Male,60+,3
Maharashtra,2001,Professional_Profile,Farming/Agriculture Activity,Male,60+,239
Maharashtra,2001,Professional_Profile,Others (Please Specify),Male,60+,20
Maharashtra,2001,Social_Status,Widowed/Widower,Female,0-100+,280
Maharashtra,2001,Social_Status,Never Married,Female,0-100+,1102
Maharashtra,2001,Social_Status,Seperated,Female,0-100+,69
Maharashtra,2001,Social_Status,Divorcee,Female,0-100+,95
Maharashtra,2001,Social_Status,Married,Female,0-100+,3734
Maharashtra,2001,Social_Status,Married,Male,0-100+,7015
Maharashtra,2001,Social_Status,Divorcee,Male,0-100+,64
Maharashtra,2001,Social_Status,Never Married,Male,0-100+,1892
Maharashtra,2001,Social_Status,Seperated,Male,0-100+,120
Maharashtra,2001,Social_Status,Widowed/Widower,Male,0-100+,247
Maharashtra,2002,Causes,Professional/Career Problem,Female,0-14,0
Maharashtra,2002,Causes,Divorce,Female,0-14,0
Maharashtra,2002,Causes,Suspected/Illicit Relation,Female,0-14,0
Maharashtra,2002,Causes,Unemployment,Female,0-14,0
Maharashtra,2002,Causes,Paralysis,Female,0-14,0
Maharashtra,2002,Causes,Dowry Dispute,Female,0-14,0
Maharashtra,2002,Causes,Illegitimate Pregnancy,Female,0-14,0
Maharashtra,2002,Causes,Insanity/Mental Illness,Female,0-14,11
Maharashtra,2002,Causes,Not having Children (Barrenness/Impotency,Female,0-14,0
Maharashtra,2002,Causes,Property Dispute,Female,0-14,0
Maharashtra,2002,Causes,Illness (Aids/STD),Female,0-14,1
Maharashtra,2002,Causes,Causes Not known,Female,0-14,22
Maharashtra,2002,Causes,Cancellation/Non-Settlement of Marriage,Female,0-14,0
Maharashtra,2002,Causes,Other Prolonged Illness,Female,0-14,6
Maharashtra,2002,Causes,Family Problems,Female,0-14,48
Maharashtra,2002,Causes,Cancer,Female,0-14,1
Maharashtra,2002,Causes,Ideological Causes/Hero Worshipping,Female,0-14,0
Maharashtra,2002,Causes,Other Causes (Please Specity),Female,0-14,6
Maharashtra,2002,Causes,Poverty,Female,0-14,0
Maharashtra,2002,Causes,Death of Dear Person,Female,0-14,0
Maharashtra,2002,Causes,Bankruptcy or Sudden change in Economic Status,Female,0-14,0
Maharashtra,2002,Causes,Failure in Examination,Female,0-14,6
Maharashtra,2002,Causes,Drug Abuse/Addiction,Female,0-14,0
Maharashtra,2002,Causes,Love Affairs,Female,0-14,7
Maharashtra,2002,Causes,Fall in Social Reputation,Female,0-14,0
Maharashtra,2002,Causes,Physical Abuse (Rape/Incest Etc.),Female,0-14,2
Maharashtra,2002,Causes,Dowry Dispute,Male,0-14,0
Maharashtra,2002,Causes,Other Prolonged Illness,Male,0-14,3
Maharashtra,2002,Causes,Physical Abuse (Rape/Incest Etc.),Male,0-14,0
Maharashtra,2002,Causes,Drug Abuse/Addiction,Male,0-14,0
Maharashtra,2002,Causes,Poverty,Male,0-14,1
Maharashtra,2002,Causes,Suspected/Illicit Relation,Male,0-14,0
Maharashtra,2002,Causes,Family Problems,Male,0-14,47
Maharashtra,2002,Causes,Insanity/Mental Illness,Male,0-14,12
Maharashtra,2002,Causes,Cancellation/Non-Settlement of Marriage,Male,0-14,0
Maharashtra,2002,Causes,Not having Children (Barrenness/Impotency,Male,0-14,0
Maharashtra,2002,Causes,Illegitimate Pregnancy,Male,0-14,0
Maharashtra,2002,Causes,Causes Not known,Male,0-14,15
Maharashtra,2002,Causes,Divorce,Male,0-14,0
Maharashtra,2002,Causes,Unemployment,Male,0-14,0
Maharashtra,2002,Causes,Other Causes (Please Specity),Male,0-14,10
Maharashtra,2002,Causes,Professional/Career Problem,Male,0-14,0
Maharashtra,2002,Causes,Property Dispute,Male,0-14,0
Maharashtra,2002,Causes,Fall in Social Reputation,Male,0-14,0
Maharashtra,2002,Causes,Illness (Aids/STD),Male,0-14,2
Maharashtra,2002,Causes,Bankruptcy or Sudden change in Economic Status,Male,0-14,0
Maharashtra,2002,Causes,Ideological Causes/Hero Worshipping,Male,0-14,0
Maharashtra,2002,Causes,Death of Dear Person,Male,0-14,0
Maharashtra,2002,Causes,Love Affairs,Male,0-14,0
Maharashtra,2002,Causes,Cancer,Male,0-14,0
Maharashtra,2002,Causes,Paralysis,Male,0-14,0
Maharashtra,2002,Causes,Failure in Examination,Male,0-14,12
Maharashtra,2002,Causes,Bankruptcy or Sudden change in Economic Status,Female,15-29,13
Maharashtra,2002,Causes,Other Prolonged Illness,Female,15-29,292
Maharashtra,2002,Causes,Family Problems,Female,15-29,1161
Maharashtra,2002,Causes,Drug Abuse/Addiction,Female,15-29,0
Maharashtra,2002,Causes,Failure in Examination,Female,15-29,91
Maharashtra,2002,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,30
Maharashtra,2002,Causes,Poverty,Female,15-29,30
Maharashtra,2002,Causes,Professional/Career Problem,Female,15-29,27
Maharashtra,2002,Causes,Suspected/Illicit Relation,Female,15-29,26
Maharashtra,2002,Causes,Fall in Social Reputation,Female,15-29,14
Maharashtra,2002,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,64
Maharashtra,2002,Causes,Love Affairs,Female,15-29,101
Maharashtra,2002,Causes,Unemployment,Female,15-29,21
Maharashtra,2002,Causes,Other Causes (Please Specity),Female,15-29,34
Maharashtra,2002,Causes,Paralysis,Female,15-29,4
Maharashtra,2002,Causes,Divorce,Female,15-29,11
Maharashtra,2002,Causes,Not having Children (Barrenness/Impotency,Female,15-29,46
Maharashtra,2002,Causes,Causes Not known,Female,15-29,212
Maharashtra,2002,Causes,Insanity/Mental Illness,Female,15-29,168
Maharashtra,2002,Causes,Property Dispute,Female,15-29,6
Maharashtra,2002,Causes,Ideological Causes/Hero Worshipping,Female,15-29,1
Maharashtra,2002,Causes,Dowry Dispute,Female,15-29,246
Maharashtra,2002,Causes,Illegitimate Pregnancy,Female,15-29,10
Maharashtra,2002,Causes,Cancer,Female,15-29,12
Maharashtra,2002,Causes,Illness (Aids/STD),Female,15-29,8
Maharashtra,2002,Causes,Death of Dear Person,Female,15-29,17
Maharashtra,2002,Causes,Fall in Social Reputation,Male,15-29,23
Maharashtra,2002,Causes,Other Causes (Please Specity),Male,15-29,40
Maharashtra,2002,Causes,Other Prolonged Illness,Male,15-29,422
Maharashtra,2002,Causes,Unemployment,Male,15-29,166
Maharashtra,2002,Causes,Causes Not known,Male,15-29,310
Maharashtra,2002,Causes,Ideological Causes/Hero Worshipping,Male,15-29,2
Maharashtra,2002,Causes,Dowry Dispute,Male,15-29,0
Maharashtra,2002,Causes,Failure in Examination,Male,15-29,93
Maharashtra,2002,Causes,Not having Children (Barrenness/Impotency,Male,15-29,16
Maharashtra,2002,Causes,Family Problems,Male,15-29,955
Maharashtra,2002,Causes,Paralysis,Male,15-29,1
Maharashtra,2002,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,34
Maharashtra,2002,Causes,Suspected/Illicit Relation,Male,15-29,20
Maharashtra,2002,Causes,Illegitimate Pregnancy,Male,15-29,0
Maharashtra,2002,Causes,Love Affairs,Male,15-29,106
Maharashtra,2002,Causes,Professional/Career Problem,Male,15-29,58
Maharashtra,2002,Causes,Death of Dear Person,Male,15-29,16
Maharashtra,2002,Causes,Cancer,Male,15-29,20
Maharashtra,2002,Causes,Bankruptcy or Sudden change in Economic Status,Male,15-29,63
Maharashtra,2002,Causes,Drug Abuse/Addiction,Male,15-29,127
Maharashtra,2002,Causes,Illness (Aids/STD),Male,15-29,9
Maharashtra,2002,Causes,Divorce,Male,15-29,6
Maharashtra,2002,Causes,Physical Abuse (Rape/Incest Etc.),Male,15-29,8
Maharashtra,2002,Causes,Property Dispute,Male,15-29,14
Maharashtra,2002,Causes,Insanity/Mental Illness,Male,15-29,254
Maharashtra,2002,Causes,Poverty,Male,15-29,81
Maharashtra,2002,Causes,Other Causes (Please Specity),Female,30-44,45
Maharashtra,2002,Causes,Property Dispute,Female,30-44,1
Maharashtra,2002,Causes,Love Affairs,Female,30-44,24
Maharashtra,2002,Causes,Dowry Dispute,Female,30-44,53
Maharashtra,2002,Causes,Bankruptcy or Sudden change in Economic Status,Female,30-44,23
Maharashtra,2002,Causes,Causes Not known,Female,30-44,106
Maharashtra,2002,Causes,Illness (Aids/STD),Female,30-44,9
Maharashtra,2002,Causes,Fall in Social Reputation,Female,30-44,13
Maharashtra,2002,Causes,Paralysis,Female,30-44,1
Maharashtra,2002,Causes,Insanity/Mental Illness,Female,30-44,127
Maharashtra,2002,Causes,Death of Dear Person,Female,30-44,15
Maharashtra,2002,Causes,Professional/Career Problem,Female,30-44,21
Maharashtra,2002,Causes,Drug Abuse/Addiction,Female,30-44,4
Maharashtra,2002,Causes,Other Prolonged Illness,Female,30-44,252
Maharashtra,2002,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,20
Maharashtra,2002,Causes,Cancer,Female,30-44,12
Maharashtra,2002,Causes,Not having Children (Barrenness/Impotency,Female,30-44,30
Maharashtra,2002,Causes,Suspected/Illicit Relation,Female,30-44,26
Maharashtra,2002,Causes,Poverty,Female,30-44,31
Maharashtra,2002,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,16
